word,sentiment
dispute,Litigious
refute,Litigious
oppose,Litigious
conveyance_of_title,Litigious
transport,Litigious
impartation,Litigious
imparting,Litigious
transfer,Litigious
transportation,Litigious
conveying,Litigious
conveyancing,Litigious
transferral,Litigious
conterminous,Litigious
coextensive,Litigious
advise,Litigious
advocate,Litigious
counsellor,Litigious
counselor-at-law,Litigious
pleader,Litigious
guidance,Litigious
direction,Litigious
rede,Litigious
counselor,Litigious
counselling,Litigious
counseling,Litigious
lawcourt,Litigious
motor_lodge,Litigious
courtyard,Litigious
solicit,Litigious
judicature,Litigious
tribunal,Litigious
royal_court,Litigious
motor_hotel,Litigious
woo,Litigious
tourist_court,Litigious
Margaret_Court,Litigious
motor_inn,Litigious
court_of_justice,Litigious
court_of_law,Litigious
romance,Litigious
homage,Litigious
criminalism,Litigious
criminalness,Litigious
outlaw,Litigious
illegalise,Litigious
illegalize,Litigious
criminalise,Litigious
deceased_person,Litigious
dead_person,Litigious
departed,Litigious
deceased,Litigious
dead_soul,Litigious
order,Litigious
fiat,Litigious
rescript,Litigious
edict,Litigious
rule,Litigious
prescribed,Litigious
appointed,Litigious
ordained,Litigious
embezzlement,Litigious
peculation,Litigious
misapplication,Litigious
misappropriation,Litigious
defensible,Litigious
respect,Litigious
respectfulness,Litigious
complaisance,Litigious
obligingness,Litigious
compliance,Litigious
compliancy,Litigious
except,Litigious
demur,Litigious
demurral,Litigious
denial,Litigious
defence,Litigious
defense,Litigious
depone,Litigious
force_out,Litigious
swear,Litigious
deposit,Litigious
dethronement,Litigious
belittle,Litigious
minimize,Litigious
denigrate,Litigious
disparagement,Litigious
depreciation,Litigious
refrain,Litigious
abstain,Litigious
contrive,Litigious
prepare,Litigious
machinate,Litigious
forge,Litigious
excogitate,Litigious
invent,Litigious
get_up,Litigious
devise,Litigious
devisee,Litigious
organize,Litigious
formulate,Litigious
organise,Litigious
eviction,Litigious
exorcism,Litigious
legal_ouster,Litigious
distress,Litigious
deal_out,Litigious
propagate,Litigious
parcel_out,Litigious
dispense,Litigious
pass_out,Litigious
dish_out,Litigious
dole_out,Litigious
deal,Litigious
hand_out,Litigious
disperse,Litigious
pass_around,Litigious
mete_out,Litigious
administer,Litigious
disseminate,Litigious
stagger,Litigious
circulate,Litigious
distribute,Litigious
allot,Litigious
spread,Litigious
pass_on,Litigious
shell_out,Litigious
lot,Litigious
broadcast,Litigious
give_out,Litigious
diffuse,Litigious
circularise,Litigious
circularize,Litigious
agenda,Litigious
schedule,Litigious
beneficiary,Litigious
donee,Litigious
punctually,Litigious
excise,Litigious
strike,Litigious
scratch,Litigious
expunge,Litigious
forbid,Litigious
disallow,Litigious
prohibit,Litigious
interdict,Litigious
prevent,Litigious
forestall,Litigious
foreclose,Litigious
nix,Litigious
preclude,Litigious
proscribe,Litigious
veto,Litigious
hold_back,Litigious
longanimity,Litigious
patience,Litigious
longanimous,Litigious
directly,Litigious
straightaway,Litigious
right_away,Litigious
at_once,Litigious
like_a_shot,Litigious
now,Litigious
straight_off,Litigious
immediately,Litigious
instantly,Litigious
promotion,Litigious
advancement,Litigious
forwarding,Litigious
futurity,Litigious
afterlife,Litigious
time_to_come,Litigious
future,Litigious
hereditament,Litigious
so_far,Litigious
up_to_now,Litigious
as_yet,Litigious
yet,Litigious
hitherto,Litigious
until_now,Litigious
thus_far,Litigious
til_now,Litigious
incorporeality,Litigious
incipient,Litigious
incontestible,Litigious
undisputable,Litigious
indisputable,Litigious
recompense,Litigious
compensate,Litigious
insurance,Litigious
endorse,Litigious
support,Litigious
plunk_for,Litigious
indorse,Litigious
plump_for,Litigious
second,Litigious
to_that_extent,Litigious
to_that_degree,Litigious
in_so_far,Litigious
come_in,Litigious
put_in,Litigious
throw_in,Litigious
intervene,Litigious
step_in,Litigious
inject,Litigious
interfere,Litigious
interject,Litigious
intervention,Litigious
interpellation,Litigious
interjection,Litigious
interpolation,Litigious
question,Litigious
query,Litigious
inquiry,Litigious
interrogative,Litigious
interrogative_sentence,Litigious
enquiry,Litigious
examination,Litigious
inquisitor,Litigious
irrevokable,Litigious
discriminative,Litigious
juridic,Litigious
juridical,Litigious
judicial_system,Litigious
bench,Litigious
judicatory,Litigious
panel,Litigious
legal_power,Litigious
legal_philosophy,Litigious
legal_expert,Litigious
jurywoman,Litigious
DoJ,Litigious
Justice_Department,Litigious
justness,Litigious
Department_of_Justice,Litigious
police,Litigious
practice_of_law,Litigious
natural_law,Litigious
police_force,Litigious
law_of_nature,Litigious
constabulary,Litigious
TRUE,Litigious
rule-governed,Litigious
legitimate,Litigious
licit,Litigious
rightful,Litigious
legitimately,Litigious
licitly,Litigious
de_jure,Litigious
lawgiver,Litigious
lawmaker,Litigious
Torah,Litigious
Pentateuch,Litigious
suit,Litigious
causa,Litigious
cause,Litigious
case,Litigious
sound,Litigious
effectual,Litigious
legalisation,Litigious
legitimation,Litigious
legitimize,Litigious
decriminalise,Litigious
legitimise,Litigious
decriminalize,Litigious
legalise,Litigious
legitimatize,Litigious
legitimatise,Litigious
pass,Litigious
statute_law,Litigious
legislative_body,Litigious
legislative_assembly,Litigious
law-makers,Litigious
general_assembly,Litigious
calumnious,Litigious
slanderous,Litigious
libellous,Litigious
denigratory,Litigious
denigrating,Litigious
defamatory,Litigious
calumniatory,Litigious
denigrative,Litigious
disputatious,Litigious
contentious,Litigious
combative,Litigious
disputative,Litigious
writ_of_mandamus,Litigious
middle,Litigious
in-between,Litigious
intermediation,Litigious
intermediator,Litigious
intercessor,Litigious
go-between,Litigious
intermediary,Litigious
furthermore,Litigious
what_is_more,Litigious
move,Litigious
motion,Litigious
movement,Litigious
apparent_motion,Litigious
gesticulate,Litigious
motility,Litigious
gesture,Litigious
apparent_movement,Litigious
notary_public,Litigious
notarise,Litigious
nevertheless,Litigious
however,Litigious
withal,Litigious
still,Litigious
nonetheless,Litigious
all_the_same,Litigious
even_so,Litigious
void,Litigious
nihility,Litigious
nothingness,Litigious
accommodate,Litigious
obligate,Litigious
oblige,Litigious
compel,Litigious
bind,Litigious
offence,Litigious
offensive,Litigious
criminal_offense,Litigious
offensive_activity,Litigious
criminal_offence,Litigious
discourtesy,Litigious
law-breaking,Litigious
umbrage,Litigious
offerer,Litigious
reverse,Litigious
overthrow,Litigious
overturn,Litigious
override,Litigious
Belem,Litigious
paratrooper,Litigious
St._Mary_of_Bethlehem,Litigious
Feliz_Lusitania,Litigious
Para_River,Litigious
Santa_Maria_de_Belem,Litigious
parity,Litigious
postulation,Litigious
orison,Litigious
request,Litigious
suer,Litigious
suppliant,Litigious
supplicant,Litigious
plight,Litigious
drink,Litigious
subscribe,Litigious
salute,Litigious
wassail,Litigious
pledge,Litigious
toast,Litigious
presumably,Litigious
star,Litigious
leading,Litigious
stellar,Litigious
starring,Litigious
probate_will,Litigious
provisionary,Litigious
tentative,Litigious
provisional,Litigious
parolee,Litigious
student_nurse,Litigious
exclaim,Litigious
proclaim,Litigious
published,Litigious
proclamation,Litigious
announcement,Litigious
public_prosecutor,Litigious
prosecuting_officer,Litigious
prosecuting_attorney,Litigious
provision,Litigious
penal,Litigious
quitclaim_deed,Litigious
rateable,Litigious
rebutter,Litigious
resort,Litigious
refuge,Litigious
correction,Litigious
recusation,Litigious
shape,Litigious
regularise,Litigious
baffle,Litigious
determine,Litigious
mold,Litigious
influence,Litigious
govern,Litigious
modulate,Litigious
regularize,Litigious
regularization,Litigious
regularisation,Litigious
ordinance,Litigious
governor,Litigious
retry,Litigious
relistening,Litigious
exhaust,Litigious
issue,Litigious
give_up,Litigious
discharge,Litigious
unfreeze,Litigious
let_go,Litigious
put_out,Litigious
unloosen,Litigious
resign,Litigious
relinquish,Litigious
eject,Litigious
turn,Litigious
publish,Litigious
loose,Litigious
expel,Litigious
liberate,Litigious
unblock,Litigious
bring_out,Litigious
let_go_of,Litigious
unloose,Litigious
secrete,Litigious
remit,Litigious
gaol,Litigious
jail,Litigious
jug,Litigious
put_behind_bars,Litigious
lag,Litigious
send_back,Litigious
put_away,Litigious
immure,Litigious
imprison,Litigious
repeal,Litigious
vacate,Litigious
revoke,Litigious
countermand,Litigious
annul,Litigious
lift,Litigious
recission,Litigious
reigning,Litigious
harness,Litigious
prevail,Litigious
predominate,Litigious
reign,Litigious
rein,Litigious
dominate,Litigious
find,Litigious
opinion,Litigious
regnant,Litigious
small_town,Litigious
colonization,Litigious
resolution,Litigious
closure,Litigious
village,Litigious
colonisation,Litigious
colony,Litigious
liquidation,Litigious
dissociable,Litigious
separable,Litigious
singly,Litigious
independently,Litigious
on_an_individual_basis,Litigious
separately,Litigious
respectively,Litigious
one_by_one,Litigious
individually,Litigious
severing,Litigious
falling_out,Litigious
rift,Litigious
rupture,Litigious
legislative_act,Litigious
subrogate,Litigious
supplant,Litigious
supervene_upon,Litigious
supercede,Litigious
replace,Litigious
hostage,Litigious
security,Litigious
guarantor,Litigious
warranter,Litigious
endpoint,Litigious
term,Litigious
terminal_figure,Litigious
destination,Litigious
terminal,Litigious
depot,Litigious
end_point,Litigious
termination,Litigious
testimonial,Litigious
therefore,Litigious
hence,Litigious
thus,Litigious
so,Litigious
in_that,Litigious
in_this,Litigious
on_that,Litigious
on_it,Litigious
to_that,Litigious
to_it,Litigious
under_it,Litigious
under_that,Litigious
civil_wrong,Litigious
unexploded,Litigious
owing,Litigious
outstanding,Litigious
trespass,Litigious
violation,Litigious
intrusion,Litigious
encroachment,Litigious
emptor,Litigious
buyer,Litigious
purchaser,Litigious
rescindable,Litigious
warrantee,Litigious
warrant,Litigious
warranty,Litigious
guarantee,Litigious
any,Litigious
why,Litigious
whistleblower,Litigious
whistle_blower,Litigious
whistle-blower,Litigious
self-willed,Litigious
froward,Litigious
headstrong,Litigious
unruliness,Litigious
fractiousness,Litigious
wilfulness,Litigious
viewer,Litigious
spectator,Litigious
attestator,Litigious
watcher,Litigious
attestor,Litigious
informant,Litigious
witnesser,Litigious
attestant,Litigious
looker,Litigious
judicial_writ,Litigious
support,Constraining
stay,Constraining
stick_out,Constraining
stomach,Constraining
stand,Constraining
put_up,Constraining
endure,Constraining
bide,Constraining
suffer,Constraining
digest,Constraining
tolerate,Constraining
brook,Constraining
enduring,Constraining
imperishable,Constraining
truss,Constraining
destined,Constraining
articled,Constraining
bond,Constraining
hold,Constraining
jump,Constraining
border,Constraining
tie_down,Constraining
attach,Constraining
recoil,Constraining
rebound,Constraining
tie_up,Constraining
reverberate,Constraining
resile,Constraining
bounce,Constraining
bounds,Constraining
bandage,Constraining
ricochet,Constraining
leap,Constraining
bind,Constraining
indentured,Constraining
throttle,Constraining
stick_to,Constraining
spring,Constraining
constipate,Constraining
trammel,Constraining
tie,Constraining
take_a_hop,Constraining
boundary,Constraining
apprenticed,Constraining
hold_fast,Constraining
stick,Constraining
adhere,Constraining
leaping,Constraining
bandaged,Constraining
edge,Constraining
saltation,Constraining
delimited,Constraining
intrust,Constraining
trust,Constraining
dedicate,Constraining
entrust,Constraining
place,Constraining
institutionalize,Constraining
practice,Constraining
invest,Constraining
institutionalise,Constraining
perpetrate,Constraining
charge,Constraining
devote,Constraining
send,Constraining
confide,Constraining
give,Constraining
consecrate,Constraining
consignment,Constraining
loyalty,Constraining
allegiance,Constraining
committal,Constraining
committedness,Constraining
dedication,Constraining
attached,Constraining
abide_by,Constraining
follow,Constraining
tighten_up,Constraining
stiffen,Constraining
tighten,Constraining
cumber,Constraining
strained,Constraining
forced,Constraining
constrictive,Constraining
compact,Constraining
concordat,Constraining
dependence,Constraining
addiction,Constraining
dependency,Constraining
habituation,Constraining
strung-out,Constraining
qualified,Constraining
drug-addicted,Constraining
hooked,Constraining
prescribe,Constraining
order,Constraining
determined,Constraining
directional,Constraining
directing,Constraining
guiding,Constraining
allow,Constraining
trademark,Constraining
reserve,Constraining
stylemark,Constraining
set_aside,Constraining
appropriate,Constraining
hallmark,Constraining
imply,Constraining
mean,Constraining
fee-tail,Constraining
implicate,Constraining
impinge,Constraining
trench,Constraining
encroach,Constraining
intrench,Constraining
dig_in,Constraining
bring_down,Constraining
levy,Constraining
enforce,Constraining
visit,Constraining
inflict,Constraining
distinguished,Constraining
baronial,Constraining
magisterial,Constraining
grand,Constraining
stately,Constraining
noble,Constraining
infliction,Constraining
conquer,Constraining
curb,Constraining
bottle_up,Constraining
stamp_down,Constraining
suppress,Constraining
subdue,Constraining
assert,Constraining
importune,Constraining
take_a_firm_stand,Constraining
press,Constraining
insistency,Constraining
pressure,Constraining
imperativeness,Constraining
specify,Constraining
determine,Constraining
define,Constraining
limit_point,Constraining
terminus_ad_quem,Constraining
point_of_accumulation,Constraining
demarcation,Constraining
fix,Constraining
circumscribe,Constraining
limitation,Constraining
demarcation_line,Constraining
terminal_point,Constraining
qualifying,Constraining
modification,Constraining
authorisation,Constraining
authorization,Constraining
mandatary,Constraining
involve,Constraining
ask,Constraining
need,Constraining
postulate,Constraining
call_for,Constraining
demand,Constraining
debt_instrument,Constraining
duty,Constraining
responsibility,Constraining
certificate_of_indebtedness,Constraining
indebtedness,Constraining
accommodate,Constraining
duty-bound,Constraining
allowable,Constraining
license,Constraining
permit,Constraining
countenance,Constraining
let,Constraining
assurance,Constraining
plight,Constraining
drink,Constraining
subscribe,Constraining
salute,Constraining
wassail,Constraining
toast,Constraining
sworn,Constraining
presumption,Constraining
condition,Constraining
given,Constraining
predetermined,Constraining
forestall,Constraining
foreclose,Constraining
keep,Constraining
disallow,Constraining
interdict,Constraining
nix,Constraining
proscribe,Constraining
veto,Constraining
verboten,Constraining
tabu,Constraining
banned,Constraining
taboo,Constraining
proscribed,Constraining
out,Constraining
ban,Constraining
prohibition_era,Constraining
proscription,Constraining
forbiddance,Constraining
inhibition,Constraining
forbear,Constraining
abstain,Constraining
chorus,Constraining
desist,Constraining
command,Constraining
want,Constraining
expect,Constraining
requisite,Constraining
needed,Constraining
needful,Constraining
prerequisite,Constraining
necessary,Constraining
necessity,Constraining
essential,Constraining
keep_back,Constraining
hold_back,Constraining
intimidate,Constraining
guarded,Constraining
unemotional,Constraining
moderate,Constraining
reticent,Constraining
quiet,Constraining
control,Constraining
simplicity,Constraining
